"id","response"
10229488647,"Mobile app or website"
10167461882,"Mobile app or website"
10288684650,"Mobile app or website"
10235873040,"Mobile app or website"
10235861140,"Mobile app or website"
10201076986,"Mobile app or website"
10158853744,"Mobile app or website"
10156543135,"Mobile app or website"
10145264898,"Mobile app or website"
10134673876,"Mobile app or website"
10132235608,"Mobile app or website"
10127294443,"Mobile app or website"
10124310683,"Mobile app or website"
10958082921,"Mobile app or website"
10614765881,"Mobile app or website"
10584635591,"Mobile app or website"
10340116686,"Mobile app or website"
10201808150,"Mobile app or website"
10178504083,"Mobile app or website"
10176802981,"Mobile app or website"
10164556386,"Mobile app or website"
10142134805,"Mobile app or website"
10131191189,"Mobile app or website"
10128457377,"Mobile app or website"
10113037295,"Mobile app or website"
10234243108,"Mobile app or website"
10233370591,"Mobile app or website"
10230346299,"Mobile app or website"
10198112398,"Mobile app or website"
10185410224,"Mobile app or website"
10178986427,"Mobile app or website"
10178427378,"Mobile app or website"
10176318815,"Mobile app or website"
10158359541,"Mobile app or website"
10127222916,"Mobile app or website"
10123332415,"Mobile app or website"
10120110022,"Mobile app or website"
10118620332,"Mobile app or website"
10117867617,"Mobile app or website"
10539029989,"Mobile app or website"
10260504037,"Mobile app or website"
10198147123,"Mobile app or website"
10191237902,"Mobile app or website"
10153739906,"Mobile app or website"
10149452852,"Mobile app or website"
10142571108,"Mobile app or website"
10142388213,"Mobile app or website"
10137267705,"Mobile app or website"
10136679921,"Mobile app or website"
10127502019,"Mobile app or website"
10127389359,"Mobile app or website"
10120129559,"Mobile app or website"
11177812554,"Mobile app or website"
10544586314,"Mobile app or website"
10235888421,"Mobile app or website"
10229502087,"Mobile app or website"
10207891021,"Mobile app or website"
10132248093,"Mobile app or website"
10131297032,"Mobile app or website"
10131197986,"Mobile app or website"
10128227172,"Mobile app or website"
10127706116,"Mobile app or website"
10127197108,"Mobile app or website"
10113273807,"Mobile app or website"
10490532265,"Mobile app or website"
10212670183,"Mobile app or website"
10211143094,"Mobile app or website"
10201740973,"Mobile app or website"
10191743884,"Mobile app or website"
10182158425,"Mobile app or website"
10153797292,"Mobile app or website"
10153403072,"Mobile app or website"
10143278634,"Mobile app or website"
10142453509,"Mobile app or website"
10127156717,"Mobile app or website"
10607912288,"Mobile app or website"
10571082808,"Mobile app or website"
10230746193,"Mobile app or website"
10220475020,"Mobile app or website"
10186078923,"Mobile app or website"
10179433467,"Mobile app or website"
10176933598,"Mobile app or website"
10132818474,"Mobile app or website"
10132036582,"Mobile app or website"
10131938232,"Mobile app or website"
10127640903,"Mobile app or website"
10125239383,"Mobile app or website"
10124535755,"Mobile app or website"
10120941745,"Mobile app or website"
10616732328,"Mobile app or website"
10460681546,"Mobile app or website"
10263250071,"Mobile app or website"
10256517627,"Mobile app or website"
10247538120,"Mobile app or website"
10219185284,"Mobile app or website"
10191915115,"Mobile app or website"
10188650039,"Mobile app or website"
10176582087,"Mobile app or website"
10156516032,"Mobile app or website"
10156505734,"Mobile app or website"
10142712564,"Mobile app or website"
10136358903,"Mobile app or website"
10133552929,"Mobile app or website"
10133477675,"Mobile app or website"
10132944471,"Mobile app or website"
10131570320,"Mobile app or website"
10131426326,"Mobile app or website"
10129239299,"Mobile app or website"
10116561460,"Mobile app or website"
10115922114,"Mobile app or website"
10113911131,"Mobile app or website"
10113145654,"Mobile app or website"
10344043376,"Mobile app or website"
10260573889,"Mobile app or website"
10194559499,"Mobile app or website"
10191634878,"Mobile app or website"
10179714310,"Mobile app or website"
10179092808,"Mobile app or website"
10156427369,"Mobile app or website"
10147185169,"Mobile app or website"
10146039671,"Mobile app or website"
10144541871,"Mobile app or website"
10138747058,"Mobile app or website"
10131629272,"Mobile app or website"
10129547446,"Mobile app or website"
10128137391,"Mobile app or website"
10127447594,"Mobile app or website"
11327669448,"Mobile app or website"
10615382686,"Mobile app or website"
10229590537,"Mobile app or website"
10210916402,"Mobile app or website"
10210751776,"Mobile app or website"
10210640265,"Mobile app or website"
10210561964,"Mobile app or website"
10196553108,"Mobile app or website"
10167130854,"Mobile app or website"
10166095333,"Mobile app or website"
10151540038,"Mobile app or website"
10147209030,"Mobile app or website"
10138761669,"Mobile app or website"
10138269829,"Mobile app or website"
10136882264,"Mobile app or website"
10134672044,"Mobile app or website"
10131264125,"Mobile app or website"
10131252823,"Mobile app or website"
10130458387,"Mobile app or website"
10128178320,"Mobile app or website"
10128026830,"Mobile app or website"
10127346623,"Mobile app or website"
10124243132,"Mobile app or website"
11240366384,"Mobile app or website"
10564977420,"Mobile app or website"
10544524568,"Mobile app or website"
10389539123,"Mobile app or website"
10256752506,"Mobile app or website"
10229862575,"Mobile app or website"
10213810911,"Mobile app or website"
10194492829,"Mobile app or website"
10192586963,"Mobile app or website"
10155131414,"Mobile app or website"
10143041238,"Mobile app or website"
10142861804,"Mobile app or website"
10137100957,"Mobile app or website"
10129553130,"Mobile app or website"
10127228851,"Mobile app or website"
10125138758,"Mobile app or website"
10615607693,"Mobile app or website"
10229301563,"Mobile app or website"
10213039422,"Mobile app or website"
10206473134,"Mobile app or website"
10188255992,"Mobile app or website"
10179920502,"Mobile app or website"
10174392415,"Mobile app or website"
10142697139,"Mobile app or website"
10134431722,"Mobile app or website"
10131764296,"Mobile app or website"
10129619157,"Mobile app or website"
10128138430,"Mobile app or website"
10127960438,"Mobile app or website"
10127171612,"Mobile app or website"
10127155757,"Mobile app or website"
10124412268,"Mobile app or website"
10313041082,"Mobile app or website"
10250278548,"Mobile app or website"
10246287865,"Mobile app or website"
10231654493,"Mobile app or website"
10196363510,"Mobile app or website"
10188521969,"Mobile app or website"
10175028993,"Mobile app or website"
10159689338,"Mobile app or website"
10143866911,"Mobile app or website"
10143136866,"Mobile app or website"
10137991954,"Mobile app or website"
10133805034,"Mobile app or website"
10131195330,"Mobile app or website"
10129676432,"Mobile app or website"
10127475954,"Mobile app or website"
10124250123,"Mobile app or website"
10122454581,"Mobile app or website"
10120029854,"Mobile app or website"
10119119506,"Mobile app or website"
10115753806,"Mobile app or website"
10114292630,"Mobile app or website"
10260585584,"Mobile app or website"
10192485669,"Mobile app or website"
10167716036,"Mobile app or website"
10153982482,"Mobile app or website"
10152987696,"Mobile app or website"
10149690562,"Mobile app or website"
10134424429,"Mobile app or website"
10127251708,"Mobile app or website"
10117806489,"Mobile app or website"
10116307435,"Mobile app or website"
11087356997,"Mobile app or website"
10572726875,"Mobile app or website"
10552807575,"Mobile app or website"
10360477263,"Mobile app or website"
10355975067,"Mobile app or website"
10236681374,"Mobile app or website"
10229670320,"Mobile app or website"
10229404289,"Mobile app or website"
10210882547,"Mobile app or website"
10202380099,"Mobile app or website"
10175389238,"Mobile app or website"
10174294235,"Mobile app or website"
10166816483,"Mobile app or website"
10158222964,"Mobile app or website"
10157400539,"Mobile app or website"
10147353916,"Mobile app or website"
10143614917,"Mobile app or website"
10143056609,"Mobile app or website"
10142795363,"Mobile app or website"
10138000107,"Mobile app or website"
10135185924,"Mobile app or website"
10133562078,"Mobile app or website"
10130158929,"Mobile app or website"
10129169941,"Mobile app or website"
10128930422,"Mobile app or website"
10127393239,"Mobile app or website"
10127383570,"Mobile app or website"
10127239067,"Mobile app or website"
10127157053,"Mobile app or website"
10125221446,"Mobile app or website"
10374354669,"Mobile app or website"
10304447243,"Mobile app or website"
10192533361,"Mobile app or website"
10187862055,"Mobile app or website"
10186736515,"Mobile app or website"
10176860687,"Mobile app or website"
10166774106,"Mobile app or website"
10136960446,"Mobile app or website"
10131726683,"Mobile app or website"
10131451882,"Mobile app or website"
10131239512,"Mobile app or website"
10131204933,"Mobile app or website"
10129096589,"Mobile app or website"
10127273341,"Mobile app or website"
10127231694,"Mobile app or website"
10127036495,"Mobile app or website"
10124193021,"Mobile app or website"
10116352346,"Mobile app or website"
10109468243,"Mobile app or website"
10616607453,"Mobile app or website"
10361398461,"Mobile app or website"
10287106391,"Mobile app or website"
10282696179,"Mobile app or website"
10231048727,"Mobile app or website"
10229782200,"Mobile app or website"
10192489339,"Mobile app or website"
10166549801,"Mobile app or website"
10156749143,"Mobile app or website"
10156488891,"Mobile app or website"
10151592531,"Mobile app or website"
10146324196,"Mobile app or website"
10142756565,"Mobile app or website"
10142608773,"Mobile app or website"
10142214540,"Mobile app or website"
10138814442,"Mobile app or website"
10131214477,"Mobile app or website"
10130020477,"Mobile app or website"
10127249141,"Mobile app or website"
10124378453,"Mobile app or website"
10118350185,"Mobile app or website"
10427038209,"Mobile app or website"
10289128872,"Mobile app or website"
10249664681,"Mobile app or website"
10233946587,"Mobile app or website"
10198104111,"Mobile app or website"
10183761350,"Mobile app or website"
10156731649,"Mobile app or website"
10155622562,"Mobile app or website"
10138204803,"Mobile app or website"
10127199021,"Mobile app or website"
10126315016,"Mobile app or website"
10124286376,"Mobile app or website"
10114088770,"Mobile app or website"
11320098769,"Mobile app or website"
10633844023,"Mobile app or website"
10598611443,"Mobile app or website"
10236223392,"Mobile app or website"
10229494406,"Mobile app or website"
10229305110,"Mobile app or website"
10221468980,"Mobile app or website"
10208270321,"Mobile app or website"
10207729722,"Mobile app or website"
10194157007,"Mobile app or website"
10168633491,"Mobile app or website"
10133282449,"Mobile app or website"
10131849213,"Mobile app or website"
10131300085,"Mobile app or website"
10127374019,"Mobile app or website"
10127174778,"Mobile app or website"
10117816882,"Mobile app or website"
10110366322,"Mobile app or website"
11148895510,"Mobile app or website"
10950506255,"Mobile app or website"
10667060651,"Mobile app or website"
10597392309,"Mobile app or website"
10449781605,"Mobile app or website"
10332089931,"Mobile app or website"
10288934828,"Mobile app or website"
10229623103,"Mobile app or website"
10229607028,"Mobile app or website"
10229451186,"Mobile app or website"
10192995461,"Mobile app or website"
10192513890,"Mobile app or website"
10177087872,"Mobile app or website"
10167417222,"Mobile app or website"
10166518301,"Mobile app or website"
10166425536,"Mobile app or website"
10165633718,"Mobile app or website"
10163869931,"Mobile app or website"
10163740738,"Mobile app or website"
10162070194,"Mobile app or website"
10151425971,"Mobile app or website"
10150959951,"Mobile app or website"
10129657579,"Mobile app or website"
10129650193,"Mobile app or website"
10127464855,"Mobile app or website"
10127218064,"Mobile app or website"
10127205976,"Mobile app or website"
10127179828,"Mobile app or website"
10127160616,"Mobile app or website"
10125226319,"Mobile app or website"
10113433935,"Mobile app or website"
10621098231,"Mobile app or website"
10617352263,"Mobile app or website"
10332101269,"Mobile app or website"
10246399634,"Mobile app or website"
10233901115,"Mobile app or website"
10230326071,"Mobile app or website"
10229477413,"Mobile app or website"
10217868533,"Mobile app or website"
10192575549,"Mobile app or website"
10159981972,"Mobile app or website"
10142718218,"Mobile app or website"
10142603260,"Mobile app or website"
10135356461,"Mobile app or website"
10131593777,"Mobile app or website"
10131233475,"Mobile app or website"
10129670801,"Mobile app or website"
10124373549,"Mobile app or website"
10124256768,"Mobile app or website"
10113215166,"Mobile app or website"
10113045616,"Mobile app or website"
10565857008,"Mobile app or website"
10372191516,"Mobile app or website"
10249990238,"Mobile app or website"
10240299203,"Mobile app or website"
10229352625,"Mobile app or website"
10229334166,"Mobile app or website"
10223638652,"Mobile app or website"
10198121688,"Mobile app or website"
10188835145,"Mobile app or website"
10166521631,"Mobile app or website"
10151593500,"Mobile app or website"
10142731921,"Mobile app or website"
10131986175,"Mobile app or website"
10131560058,"Mobile app or website"
10130007269,"Mobile app or website"
10128728196,"Mobile app or website"
10120117922,"Mobile app or website"
10120087322,"Mobile app or website"
10117478255,"Mobile app or website"
10627667913,"Mobile app or website"
10223907822,"Mobile app or website"
10213102321,"Mobile app or website"
10197036879,"Mobile app or website"
10192556821,"Mobile app or website"
10186281148,"Mobile app or website"
10179657355,"Mobile app or website"
10166785910,"Mobile app or website"
10156164985,"Mobile app or website"
10153580627,"Mobile app or website"
10143284849,"Mobile app or website"
10142993231,"Mobile app or website"
10131242010,"Mobile app or website"
10131218652,"Mobile app or website"
10127172356,"Mobile app or website"
10120946731,"Mobile app or website"
10677555646,"Mobile app or website"
10482114257,"Mobile app or website"
10374356525,"Mobile app or website"
10187399811,"Mobile app or website"
10180903610,"Mobile app or website"
10170193335,"Mobile app or website"
10152074391,"Mobile app or website"
10147285271,"Mobile app or website"
10142950045,"Mobile app or website"
10131745201,"Mobile app or website"
10130668887,"Mobile app or website"
10126863117,"Mobile app or website"
10118793194,"Mobile app or website"
10320895144,"Mobile app or website"
10285851934,"Mobile app or website"
10260087945,"Mobile app or website"
10236321663,"Mobile app or website"
10229940300,"Mobile app or website"
10229325434,"Mobile app or website"
10192727692,"Mobile app or website"
10163112692,"Mobile app or website"
10131192376,"Mobile app or website"
10127172243,"Mobile app or website"
10616000680,"Mobile app or website"
10311833804,"Mobile app or website"
10229494604,"Mobile app or website"
10229357731,"Mobile app or website"
10229328989,"Mobile app or website"
10210067913,"Mobile app or website"
10178573973,"Mobile app or website"
10177861134,"Mobile app or website"
10166738513,"Mobile app or website"
10157054455,"Mobile app or website"
10149116440,"Mobile app or website"
10141267339,"Mobile app or website"
10129774081,"Mobile app or website"
10127410003,"Mobile app or website"
10127176525,"Mobile app or website"
10994127240,"Mobile app or website"
10585127234,"Mobile app or website"
10291978182,"Mobile app or website"
10231320543,"Mobile app or website"
10226660268,"Mobile app or website"
10193163013,"Mobile app or website"
10192552732,"Mobile app or website"
10178911098,"Mobile app or website"
10171829091,"Mobile app or website"
10142620624,"Mobile app or website"
10142598571,"Mobile app or website"
10127220039,"Mobile app or website"
10127156848,"Mobile app or website"
10114997094,"Mobile app or website"
10113867776,"Mobile app or website"
10498671034,"Mobile app or website"
10492240590,"Mobile app or website"
10389819413,"Mobile app or website"
10248976030,"Mobile app or website"
10235316686,"Mobile app or website"
10233407885,"Mobile app or website"
10230167859,"Mobile app or website"
10230162539,"Mobile app or website"
10166087981,"Mobile app or website"
10145264541,"Mobile app or website"
10138105716,"Mobile app or website"
10131117879,"Mobile app or website"
10390735914,"Mobile app or website"
10280513706,"Mobile app or website"
10240742122,"Mobile app or website"
10233709696,"Mobile app or website"
10217376832,"Mobile app or website"
10192810731,"Mobile app or website"
10176250797,"Mobile app or website"
10153928489,"Mobile app or website"
10140183753,"Mobile app or website"
10133294854,"Mobile app or website"
10132648660,"Mobile app or website"
10129673001,"Mobile app or website"
10123305896,"Mobile app or website"
10136956781,"Clinician/healthcare provider"
10288684650,"Clinician/healthcare provider"
10127294443,"Clinician/healthcare provider"
10124310683,"Clinician/healthcare provider"
10584635591,"Clinician/healthcare provider"
10340116686,"Clinician/healthcare provider"
10178504083,"Clinician/healthcare provider"
10128457377,"Clinician/healthcare provider"
10185410224,"Clinician/healthcare provider"
10176318815,"Clinician/healthcare provider"
10539029989,"Clinician/healthcare provider"
10260504037,"Clinician/healthcare provider"
10153739906,"Clinician/healthcare provider"
10133313827,"Clinician/healthcare provider"
11177812554,"Clinician/healthcare provider"
10113721076,"Clinician/healthcare provider"
10490532265,"Clinician/healthcare provider"
10211143094,"Clinician/healthcare provider"
10171863955,"Clinician/healthcare provider"
10153797292,"Clinician/healthcare provider"
10153403072,"Clinician/healthcare provider"
10142453509,"Clinician/healthcare provider"
10127156717,"Clinician/healthcare provider"
10389814869,"Clinician/healthcare provider"
