"id","response"
11249911719,"Allbud"
11135990132,"Allbud"
11135570279,"Allbud"
11135531344,"Allbud"
11134799419,"Allbud"
11134572563,"Allbud"
11134530007,"Allbud"
11134504342,"Allbud"
11134445906,"Allbud"
11249911719,"Eaze"
11250528880,"Leafly"
11249911719,"Leafly"
11249860217,"Leafly"
11248704898,"Leafly"
11239077222,"Leafly"
11239041530,"Leafly"
11238774708,"Leafly"
11238685800,"Leafly"
11238671751,"Leafly"
11238558967,"Leafly"
11236750096,"Leafly"
11188216657,"Leafly"
11148362084,"Leafly"
11141027225,"Leafly"
11140621270,"Leafly"
11137664485,"Leafly"
11137570486,"Leafly"
11135990132,"Leafly"
11135889511,"Leafly"
11135849827,"Leafly"
11135778856,"Leafly"
11135570279,"Leafly"
11135531344,"Leafly"
11135476295,"Leafly"
11135466512,"Leafly"
11135380294,"Leafly"
11135238481,"Leafly"
11135122023,"Leafly"
11135087208,"Leafly"
11135022253,"Leafly"
11135019994,"Leafly"
11134932854,"Leafly"
11134926998,"Leafly"
11134799419,"Leafly"
11134769709,"Leafly"
11134698105,"Leafly"
11134691787,"Leafly"
11134647286,"Leafly"
11134572563,"Leafly"
11134549629,"Leafly"
11134536706,"Leafly"
11134530007,"Leafly"
11134526749,"Leafly"
11134508380,"Leafly"
11134504342,"Leafly"
11134478610,"Leafly"
11134452367,"Leafly"
11134451924,"Leafly"
11134445906,"Leafly"
11134443636,"Leafly"
11250528880,"Medical Jane"
11239041530,"Medical Jane"
11135990132,"Medical Jane"
11135476295,"Medical Jane"
11134530007,"Medical Jane"
11134504342,"Medical Jane"
11188216657,"The Cannabist"
11148362084,"The Cannabist"
11137973158,"The Cannabist"
11135849827,"The Cannabist"
11134530007,"The Cannabist"
11134526749,"The Cannabist"
11134504342,"The Cannabist"
11134443636,"The Cannabist"
11188216657,"Healer"
11140569970,"Healer"
11137973158,"Healer"
11137664485,"Healer"
11137570486,"Healer"
11136861481,"Healer"
11136795358,"Healer"
11135990132,"Healer"
11135916791,"Healer"
11135849827,"Healer"
11135778856,"Healer"
11135476295,"Healer"
11135389919,"Healer"
11135380294,"Healer"
11135087208,"Healer"
11134799419,"Healer"
11134698105,"Healer"
11134549629,"Healer"
11134530007,"Healer"
11134526749,"Healer"
11134508380,"Healer"
11134452367,"Healer"
11134443636,"Healer"
11248704898,"Tokr"
11239077222,"Weedmaps"
11238558967,"Weedmaps"
11211717848,"Weedmaps"
11188216657,"Weedmaps"
11140621270,"Weedmaps"
11137664485,"Weedmaps"
11135916791,"Weedmaps"
11135849827,"Weedmaps"
11135778856,"Weedmaps"
11135570279,"Weedmaps"
11135476295,"Weedmaps"
11135466512,"Weedmaps"
11135122023,"Weedmaps"
11135087208,"Weedmaps"
11135054557,"Weedmaps"
11134926998,"Weedmaps"
11134691787,"Weedmaps"
11238774708,"Wikileaf"
11188216657,"Wikileaf"
11137973158,"Wikileaf"
11135570279,"Wikileaf"
11135476295,"Wikileaf"
11135238481,"Wikileaf"
11134504342,"Wikileaf"
11134452367,"Wikileaf"
11134445906,"Wikileaf"
11250741921,"None"
11250357688,"None"
11249989922,"None"
11249832802,"None"
11249491628,"None"
11164232720,"None"
11150766346,"None"
11136832253,"None"
11136798812,"None"
11135727852,"None"
11135411524,"None"
11135212674,"None"
11135151906,"None"
11135136344,"None"
11134708109,"None"
11134531419,"None"
11250357688,"Other (please specify)"
11188216657,"Other (please specify)"
11148362084,"Other (please specify)"
11135916791,"Other (please specify)"
11135889511,"Other (please specify)"
11135389919,"Other (please specify)"
11134451924,"Other (please specify)"
