"id","response"
11137664485,"War in Iraq: Operation Iraqi Freedom"
11136832253,"War in Iraq: Operation Iraqi Freedom"
11134691787,"War in Iraq: Operation Iraqi Freedom"
11134504342,"War in Iraq: Operation Iraqi Freedom"
11044478649,"War in Iraq: Operation Iraqi Freedom"
11023090140,"War in Iraq: Operation Iraqi Freedom"
10952093942,"War in Iraq: Operation Iraqi Freedom"
10875473988,"War in Iraq: Operation Iraqi Freedom"
10875458883,"War in Iraq: Operation Iraqi Freedom"
10849354793,"War in Iraq: Operation Iraqi Freedom"
10847151018,"War in Iraq: Operation Iraqi Freedom"
10846997868,"War in Iraq: Operation Iraqi Freedom"
10844578211,"War in Iraq: Operation Iraqi Freedom"
10843799997,"War in Iraq: Operation Iraqi Freedom"
10842274754,"War in Iraq: Operation Iraqi Freedom"
10831931418,"War in Iraq: Operation Iraqi Freedom"
10831669468,"War in Iraq: Operation Iraqi Freedom"
10667398958,"War in Iraq: Operation Iraqi Freedom"
10661330404,"War in Iraq: Operation Iraqi Freedom"
10658936778,"War in Iraq: Operation Iraqi Freedom"
10658649988,"War in Iraq: Operation Iraqi Freedom"
10578271769,"War in Iraq: Operation Iraqi Freedom"
10576876213,"War in Iraq: Operation Iraqi Freedom"
10575878347,"War in Iraq: Operation Iraqi Freedom"
10572540138,"War in Iraq: Operation Iraqi Freedom"
11044680699,"War in Iraq: Operation Iraqi Freedom"
10628926943,"War in Iraq: Operation Iraqi Freedom"
10600284760,"War in Iraq: Operation Iraqi Freedom"
10647255505,"War in Iraq: Operation Iraqi Freedom"
11249911719,"War in Iraq: Operation Iraqi Freedom"
11135317065,"War in Iraq: Operation Iraqi Freedom"
11033502369,"War in Iraq: Operation Iraqi Freedom"
10878422887,"War in Iraq: Operation Iraqi Freedom"
10843006971,"War in Iraq: Operation Iraqi Freedom"
10832123166,"War in Iraq: Operation Iraqi Freedom"
10681003613,"War in Iraq: Operation Iraqi Freedom"
10671153091,"War in Iraq: Operation Iraqi Freedom"
10589179962,"War in Iraq: Operation Iraqi Freedom"
10585520406,"War in Iraq: Operation Iraqi Freedom"
10974437681,"War in Iraq: Operation Iraqi Freedom"
11231679765,"War in Iraq: Operation Iraqi Freedom"
11003496788,"War in Iraq: Operation Iraqi Freedom"
10893948558,"War in Iraq: Operation Iraqi Freedom"
10878751296,"War in Iraq: Operation Iraqi Freedom"
10875562577,"War in Iraq: Operation Iraqi Freedom"
10872582813,"War in Iraq: Operation Iraqi Freedom"
10859616580,"War in Iraq: Operation Iraqi Freedom"
10847312529,"War in Iraq: Operation Iraqi Freedom"
10844291789,"War in Iraq: Operation Iraqi Freedom"
10833997993,"War in Iraq: Operation Iraqi Freedom"
10831623393,"War in Iraq: Operation Iraqi Freedom"
10830896942,"War in Iraq: Operation Iraqi Freedom"
10626251939,"War in Iraq: Operation Iraqi Freedom"
10624147163,"War in Iraq: Operation Iraqi Freedom"
10582003543,"War in Iraq: Operation Iraqi Freedom"
10569704133,"War in Iraq: Operation Iraqi Freedom"
10684698263,"War in Iraq: Operation Iraqi Freedom"
10880798060,"War in Iraq: Operation Iraqi Freedom"
10868096498,"War in Iraq: Operation Iraqi Freedom"
10835578531,"War in Iraq: Operation Iraqi Freedom"
10763284450,"War in Iraq: Operation Iraqi Freedom"
10566881623,"War in Iraq: Operation Iraqi Freedom"
10575479401,"War in Iraq: Operation Iraqi Freedom"
10875462742,"War in Iraq: Operation Iraqi Freedom"
10843819934,"War in Iraq: Operation Iraqi Freedom"
10691181667,"War in Iraq: Operation Iraqi Freedom"
10602936383,"War in Iraq: Operation Iraqi Freedom"
11249989922,"War in Iraq: Operation Iraqi Freedom"
11211717848,"War in Iraq: Operation Iraqi Freedom"
11208627585,"War in Iraq: Operation Iraqi Freedom"
11137652132,"War in Iraq: Operation Iraqi Freedom"
11135136344,"War in Iraq: Operation Iraqi Freedom"
11134508380,"War in Iraq: Operation Iraqi Freedom"
11062688483,"War in Iraq: Operation Iraqi Freedom"
10876876072,"War in Iraq: Operation Iraqi Freedom"
10851333216,"War in Iraq: Operation Iraqi Freedom"
10840899449,"War in Iraq: Operation Iraqi Freedom"
10716518478,"War in Iraq: Operation Iraqi Freedom"
11137664485,"War in Iraq: Operation New Dawn"
11134691787,"War in Iraq: Operation New Dawn"
10952093942,"War in Iraq: Operation New Dawn"
10844578211,"War in Iraq: Operation New Dawn"
10661330404,"War in Iraq: Operation New Dawn"
10578271769,"War in Iraq: Operation New Dawn"
10572540138,"War in Iraq: Operation New Dawn"
10600284760,"War in Iraq: Operation New Dawn"
10671153091,"War in Iraq: Operation New Dawn"
10585520406,"War in Iraq: Operation New Dawn"
10974437681,"War in Iraq: Operation New Dawn"
11231679765,"War in Iraq: Operation New Dawn"
10893948558,"War in Iraq: Operation New Dawn"
10872582813,"War in Iraq: Operation New Dawn"
10847312529,"War in Iraq: Operation New Dawn"
10833997993,"War in Iraq: Operation New Dawn"
10684698263,"War in Iraq: Operation New Dawn"
11148362084,"War in Iraq: Operation New Dawn"
10835578531,"War in Iraq: Operation New Dawn"
10843819934,"War in Iraq: Operation New Dawn"
10691181667,"War in Iraq: Operation New Dawn"
11249989922,"War in Iraq: Operation New Dawn"
11208627585,"War in Iraq: Operation New Dawn"
10876876072,"War in Iraq: Operation New Dawn"
11222559871,"War in Afghanistan: Operation New Dawn"
11137664485,"War in Afghanistan: Operation New Dawn"
11136832253,"War in Afghanistan: Operation New Dawn"
11134691787,"War in Afghanistan: Operation New Dawn"
11134504342,"War in Afghanistan: Operation New Dawn"
11129003813,"War in Afghanistan: Operation New Dawn"
10952093942,"War in Afghanistan: Operation New Dawn"
10884768912,"War in Afghanistan: Operation New Dawn"
10875473988,"War in Afghanistan: Operation New Dawn"
10849354793,"War in Afghanistan: Operation New Dawn"
10847151018,"War in Afghanistan: Operation New Dawn"
10844578211,"War in Afghanistan: Operation New Dawn"
10831931418,"War in Afghanistan: Operation New Dawn"
10831669468,"War in Afghanistan: Operation New Dawn"
10661330404,"War in Afghanistan: Operation New Dawn"
10578271769,"War in Afghanistan: Operation New Dawn"
10575878347,"War in Afghanistan: Operation New Dawn"
11044680699,"War in Afghanistan: Operation New Dawn"
10600284760,"War in Afghanistan: Operation New Dawn"
10716623034,"War in Afghanistan: Operation New Dawn"
11061878386,"War in Afghanistan: Operation New Dawn"
10671153091,"War in Afghanistan: Operation New Dawn"
10974437681,"War in Afghanistan: Operation New Dawn"
11238558967,"War in Afghanistan: Operation New Dawn"
11231679765,"War in Afghanistan: Operation New Dawn"
10902224469,"War in Afghanistan: Operation New Dawn"
10859616580,"War in Afghanistan: Operation New Dawn"
10844291789,"War in Afghanistan: Operation New Dawn"
10833997993,"War in Afghanistan: Operation New Dawn"
10830896942,"War in Afghanistan: Operation New Dawn"
10624147163,"War in Afghanistan: Operation New Dawn"
10582003543,"War in Afghanistan: Operation New Dawn"
11009295893,"War in Afghanistan: Operation New Dawn"
10684698263,"War in Afghanistan: Operation New Dawn"
11148362084,"War in Afghanistan: Operation New Dawn"
10844260968,"War in Afghanistan: Operation New Dawn"
10835578531,"War in Afghanistan: Operation New Dawn"
10575479401,"War in Afghanistan: Operation New Dawn"
11215559561,"War in Afghanistan: Operation New Dawn"
10843819934,"War in Afghanistan: Operation New Dawn"
10691181667,"War in Afghanistan: Operation New Dawn"
11249989922,"War in Afghanistan: Operation New Dawn"
11236750096,"War in Afghanistan: Operation New Dawn"
11208627585,"War in Afghanistan: Operation New Dawn"
11062688483,"War in Afghanistan: Operation New Dawn"
10876876072,"War in Afghanistan: Operation New Dawn"
11222559871,"Persian Gulf War"
11137664485,"Persian Gulf War"
11135849827,"Persian Gulf War"
11134799419,"Persian Gulf War"
11134526749,"Persian Gulf War"
11023090140,"Persian Gulf War"
10884768912,"Persian Gulf War"
10882385979,"Persian Gulf War"
10847151018,"Persian Gulf War"
10844578211,"Persian Gulf War"
10843810346,"Persian Gulf War"
10839396047,"Persian Gulf War"
10831397885,"Persian Gulf War"
10596255014,"Persian Gulf War"
10878422887,"Persian Gulf War"
10876001530,"Persian Gulf War"
10875460020,"Persian Gulf War"
10600857474,"Persian Gulf War"
10589179962,"Persian Gulf War"
10580153046,"Persian Gulf War"
11149744263,"Persian Gulf War"
10875562577,"Persian Gulf War"
10844291789,"Persian Gulf War"
10834053271,"Persian Gulf War"
10830882008,"Persian Gulf War"
11135122023,"Persian Gulf War"
11065479544,"Persian Gulf War"
10834332090,"Persian Gulf War"
11140569970,"Persian Gulf War"
11135411524,"Persian Gulf War"
11135212674,"Persian Gulf War"
11134478610,"Persian Gulf War"
10832224616,"Persian Gulf War"
10691181667,"Persian Gulf War"
11208627585,"Persian Gulf War"
11091792560,"Persian Gulf War"
10972364151,"Persian Gulf War"
10876876072,"Persian Gulf War"
10843000999,"Persian Gulf War"
10831948698,"Persian Gulf War"
10581940017,"Persian Gulf War"
11166997346,"Vietnam War"
11135019994,"Vietnam War"
10846990356,"Vietnam War"
10832963325,"Vietnam War"
10832206360,"Vietnam War"
10675097210,"Vietnam War"
10667425695,"Vietnam War"
10605637047,"Vietnam War"
10591451425,"Vietnam War"
10567016644,"Vietnam War"
11135238481,"Vietnam War"
11135087208,"Vietnam War"
10878422887,"Vietnam War"
10877375002,"Vietnam War"
10876100377,"Vietnam War"
10875944995,"Vietnam War"
10855896441,"Vietnam War"
10850929741,"Vietnam War"
10849214021,"Vietnam War"
10847826329,"Vietnam War"
10837706698,"Vietnam War"
10831929904,"Vietnam War"
10677560387,"Vietnam War"
10668135000,"Vietnam War"
10667907917,"Vietnam War"
10581447651,"Vietnam War"
10956719648,"Vietnam War"
10579551441,"Vietnam War"
10607782752,"Vietnam War"
10885759801,"Vietnam War"
10877565497,"Vietnam War"
10876392009,"Vietnam War"
10876336346,"Vietnam War"
10867812743,"Vietnam War"
10849063157,"Vietnam War"
10833722328,"Vietnam War"
10598255910,"Vietnam War"
10598122285,"Vietnam War"
10572546454,"Vietnam War"
10568865766,"Vietnam War"
11135054557,"Vietnam War"
10877194985,"Vietnam War"
10875617011,"Vietnam War"
11212805644,"Vietnam War"
10978796014,"Vietnam War"
10671009796,"Vietnam War"
11137570486,"Vietnam War"
11135212674,"Vietnam War"
10848742483,"Vietnam War"
10843816117,"Vietnam War"
11249832802,"Vietnam War"
10879268147,"Vietnam War"
10877788133,"Vietnam War"
11220644956,"None"
11214928564,"None"
11135531344,"None"
11134549629,"None"
10875503972,"None"
10847305299,"None"
10847076490,"None"
10844223289,"None"
10843856498,"None"
10822544735,"None"
10764443236,"None"
10749570344,"None"
10648772348,"None"
10604065323,"None"
10579927077,"None"
11037955315,"None"
10625261595,"None"
10760373939,"None"
11249860217,"None"
11150766346,"None"
11137973158,"None"
10900800324,"None"
10880715177,"None"
10875529110,"None"
10847964940,"None"
10832483530,"None"
10832167633,"None"
10808168894,"None"
10667384979,"None"
10575091533,"None"
11239077222,"None"
10860535252,"None"
10843815732,"None"
10609850764,"None"
10991821033,"None"
11166390085,"None"
11239200945,"None"
11166474867,"None"
11166384877,"None"
10867615622,"None"
10864900624,"None"
10758753382,"None"
10667384024,"None"
11245529294,"None"
11137541759,"None"
11064360862,"None"
10848597634,"None"
10847253946,"None"
10658774056,"None"
11064342543,"Other (please specify)"
11050438627,"Other (please specify)"
10884768912,"Other (please specify)"
10882385979,"Other (please specify)"
10844578211,"Other (please specify)"
10832206360,"Other (please specify)"
10726117373,"Other (please specify)"
10716623034,"Other (please specify)"
11061878386,"Other (please specify)"
11006369538,"Other (please specify)"
10843842634,"Other (please specify)"
10600857474,"Other (please specify)"
10878751296,"Other (please specify)"
10859616580,"Other (please specify)"
11249421052,"Other (please specify)"
10859949104,"Other (please specify)"
11166384877,"Other (please specify)"
11156698544,"Other (please specify)"
10831158462,"Other (please specify)"
10800317244,"Other (please specify)"
10719755952,"Other (please specify)"
10877416704,"Other (please specify)"
10834663571,"Other (please specify)"
