"id","THC content - Importance","CBD content - Importance","Other cannabinoids and terpenes - Importance","Cost/price - Importance","Quality - Importance","Product type (flower, vape cartridge, edibles, etc.) - Importance","Favorite strain - Importance","Other - Importance"
11135727852,"Most important","Least Important","Most important","Moderately Important","Most important","Most important","Most important",""
11135570279,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
11135531344,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Least Important"
11135476295,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Most important",""
11135466512,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important",""
11135380294,"Moderately Important","Most important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
11135238481,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important",""
11135212674,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Least Important"
11135151906,"Moderately Important","Most important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
11135136344,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Most important",""
11135122023,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Least Important",""
11135087208,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
11135054998,"Most important","Most important","Moderately Important","Most important","Most important","Least Important","Least Important",""
11135054557,"Most important","Most important","","Moderately Important","Most important","Most important","Most important",""
11135022253,"Most important","Least Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
11135019994,"Least Important","Most important","Least Important","Least Important","Most important","Most important","Most important",""
11134926998,"Moderately Important","Most important","Moderately Important","Most important","Most important","Most important","Least Important",""
11134799419,"Most important","Most important","Least Important","Most important","Most important","Most important","Most important",""
11134708109,"Moderately Important","Most important","Moderately Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important",""
11134647286,"Most important","","","","Most important","","",""
11134572563,"Most important","Moderately Important","Most important","Least Important","Most important","Moderately Important","Most important",""
11134549629,"Least Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
11134536706,"Most important","Least Important","Least Important","Least Important","Most important","Most important","Most important",""
11134531419,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
11134530007,"Moderately Important","Moderately Important","Moderately Important","","Most important","Most important","Moderately Important",""
11134526749,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important",""
11134508380,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
11134504342,"Most important","Most important","Most important","Most important","Most important","Most important","Most important",""
11134478610,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Most important",""
11134445906,"Most important","Most important","Most important","Most important","Most important","Moderately Important","Moderately Important",""
11134443636,"Least Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Least Important",""
11132638848,"Least Important","Most important","Least Important","Most important","Moderately Important","Most important","Least Important",""
11105188699,"Most important","Least Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
11102541656,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
11100035804,"Least Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important",""
11091792560,"Least Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important",""
11076823569,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Most important","Most important",""
11065588769,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Most important",""
11065479544,"Moderately Important","Least Important","Least Important","Most important","Moderately Important","Most important","Most important",""
11064360862,"Moderately Important","Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important",""
11062688483,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important","Least Important","Least Important"
11062634752,"Least Important","Most important","Least Important","Most important","Most important","Most important","Moderately Important",""
11061878386,"Moderately Important","Most important","Moderately Important","Most important","Most important","Least Important","Moderately Important","Least Important"
11054783496,"Least Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important",""
11045739846,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important","Most important","Moderately Important"
11044478649,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
11036310394,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
11034650778,"Moderately Important","Moderately Important","","Moderately Important","Most important","Moderately Important","Moderately Important",""
11033502369,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Least Important","Least Important"
11030978965,"Most important","Moderately Important","","Moderately Important","Most important","Most important","Moderately Important",""
11027692007,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Least Important","Moderately Important","Least Important"
11023090140,"Moderately Important","Most important","Moderately Important","Least Important","Moderately Important","Moderately Important","Moderately Important",""
11006369538,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important"
11003496788,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Least Important",""
10994464098,"Moderately Important","Least Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important",""
10985275093,"Moderately Important","Least Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important","Least Important"
10978063065,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","","",""
10975405385,"Moderately Important","Least Important","Moderately Important","Least Important","Most important","Most important","Most important",""
10972364151,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Least Important",""
10952093942,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Most important","Least Important"
10923325388,"Most important","Most important","Least Important","Most important","","Most important","Most important",""
10922773382,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10908463163,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10902224469,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Least Important","Most important"
10894995749,"Most important","Most important","Most important","Most important","Most important","Most important","Most important","Moderately Important"
10893948558,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Least Important","Least Important","Least Important"
10893828061,"Most important","Least Important","Least Important","Most important","Most important","Most important","Moderately Important",""
10893671348,"Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important","Moderately Important",""
10893268968,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10893153651,"Most important","Most important","Moderately Important","Most important","Most important","Most important","Most important",""
10892827041,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Most important",""
10892190679,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10890414342,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important","Moderately Important","Moderately Important"
10888170961,"Moderately Important","","","Moderately Important","Most important","Most important","Most important",""
10887410730,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Most important","Least Important"
10887363314,"Most important","Moderately Important","Moderately Important","Moderately Important","Least Important","Moderately Important","Moderately Important",""
10886504576,"Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10886020524,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important"
10885623844,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10884768912,"Least Important","Most important","","","Most important","Most important","Moderately Important",""
10882385979,"Most important","Most important","Most important","Most important","Most important","Moderately Important","Most important",""
10880798060,"Most important","Most important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10880715177,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important",""
10879268147,"Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important","Moderately Important","Moderately Important",""
10879062209,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Least Important","Least Important",""
10878214093,"Moderately Important","Most important","Least Important","Most important","Moderately Important","Most important","Moderately Important","Least Important"
10877788133,"Moderately Important","Moderately Important","","","","","",""
10877606410,"Most important","","","Most important","Moderately Important","Most important","Moderately Important",""
10877565497,"Least Important","Most important","Most important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10877478788,"Most important","Most important","Least Important","Least Important","Most important","Moderately Important","Moderately Important","Least Important"
10877194985,"Least Important","Most important","Moderately Important","Least Important","Most important","Most important","Least Important",""
10876876072,"Least Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10876604101,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important","Least Important"
10876510380,"Moderately Important","Most important","Moderately Important","Least Important","Most important","Most important","Moderately Important",""
10876485783,"Most important","Moderately Important","Least Important","Least Important","Most important","Most important","Least Important",""
10876392009,"Least Important","Most important","Least Important","Moderately Important","Most important","Least Important","Least Important",""
10876100377,"Moderately Important","Most important","Least Important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important"
10876001530,"Most important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10875993925,"Least Important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10875944995,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Most important","Least Important","Least Important"
10875700450,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10875562577,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10875529110,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important","Moderately Important",""
10875526461,"Most important","Least Important","Most important","Most important","Most important","Most important","Moderately Important",""
10875511603,"Moderately Important","Moderately Important","Moderately Important","Least Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important"
10875507777,"Least Important","Most important","Least Important","Least Important","Most important","Most important","Moderately Important",""
10875503972,"Moderately Important","Most important","Least Important","Least Important","Moderately Important","Most important","Moderately Important",""
10875479466,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important","Least Important","Least Important"
10875467061,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10875462742,"Most important","Least Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10875460020,"Most important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10874749577,"Most important","Least Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10872649413,"Moderately Important","Most important","Least Important","Most important","Most important","Moderately Important","Most important",""
10872582813,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10872131442,"Most important","Most important","Moderately Important","Least Important","Most important","Most important","Moderately Important",""
10870148985,"Moderately Important","Most important","Least Important","Least Important","Most important","Most important","Most important",""
10868096498,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10867812743,"Least Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Most important","Least Important"
10867810520,"Most important","Moderately Important","","","","","",""
10867615622,"Least Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important","Moderately Important"
10865633390,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Least Important",""
10865132242,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Moderately Important","Least Important","Least Important"
10864981709,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10864900624,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important",""
10864851918,"Most important","Most important","","Least Important","Moderately Important","Most important","Moderately Important",""
10863841131,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important",""
10861388917,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Most important",""
10860704252,"Least Important","Most important","","Moderately Important","Most important","Least Important","Least Important",""
10860535252,"Moderately Important","Most important","Least Important","Most important","Moderately Important","Moderately Important","Least Important",""
10859949104,"Most important","Most important","","","Most important","Most important","Least Important",""
10859616580,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
10858082192,"Moderately Important","Moderately Important","Moderately Important","Least Important","Moderately Important","Moderately Important","Least Important",""
10857725293,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10857243738,"Least Important","","","","","","Most important",""
10856302482,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important","Moderately Important",""
10856003172,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Least Important","Moderately Important",""
10855896441,"Least Important","Most important","Least Important","Moderately Important","Moderately Important","Moderately Important","Least Important",""
10852545455,"Most important","Least Important","Least Important","Most important","Most important","Most important","Moderately Important",""
10851677235,"Most important","Moderately Important","Least Important","Most important","Moderately Important","Most important","Least Important",""
10851333216,"Most important","","","Least Important","Most important","","",""
10851063447,"Most important","Least Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10850929741,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Moderately Important",""
10849691686,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important",""
10849214021,"Most important","Moderately Important","Least Important","Most important","","Most important","Most important",""
10849063157,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10848597634,"Most important","Moderately Important","Most important","Most important","Most important","Moderately Important","Most important",""
10848029491,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10847964940,"Moderately Important","","","Moderately Important","Most important","","Most important",""
10847737322,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10847317503,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important"
10847312529,"Moderately Important","Least Important","","","","","Most important",""
10847305299,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10847253946,"Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important","Least Important","Moderately Important"
10847199598,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important",""
10847177434,"Most important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10847172551,"Most important","Most important","","Least Important","Most important","Most important","Most important",""
10847151018,"Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10847076490,"Moderately Important","Moderately Important","Most important","Least Important","Most important","Moderately Important","Least Important",""
10847049077,"Most important","Most important","Most important","Most important","Most important","Most important","Most important","Most important"
10847042681,"Moderately Important","Least Important","Least Important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10847038072,"Most important","Least Important","Most important","Most important","Most important","Moderately Important","Most important",""
10847010995,"Most important","Least Important","Least Important","Most important","Most important","Most important","Most important",""
10847009623,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10846997868,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Least Important","Least Important","Least Important"
10844578211,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10844338129,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
10844298162,"Most important","Most important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important",""
10844291789,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Moderately Important","Moderately Important",""
10844260968,"Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important","Least Important",""
10844236012,"Most important","Most important","Most important","Most important","Most important","Moderately Important","Moderately Important",""
10844223289,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10844213348,"Most important","Most important","Least Important","Moderately Important","Moderately Important","Most important","Least Important",""
10843917537,"Least Important","Most important","Moderately Important","Most important","Most important","Most important","Most important",""
10843842634,"Moderately Important","Least Important","Most important","Least Important","Most important","Moderately Important","Most important",""
10843819934,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10843816117,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10843815732,"Least Important","Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10843810346,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10843808762,"Most important","Least Important","Least Important","Moderately Important","Most important","Moderately Important","Most important","Least Important"
10843797483,"Most important","Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10843000999,"Most important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10842054674,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important",""
10840899449,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10839396047,"Most important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10837914247,"Most important","Most important","Most important","Least Important","Most important","Moderately Important","Most important",""
10837056649,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important","Least Important",""
10836154511,"Most important","Most important","Most important","Most important","Most important","Most important","Moderately Important",""
10835384840,"Most important","Most important","Most important","Moderately Important","Most important","Most important","Most important",""
10834663571,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
10834416742,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Most important",""
10834332090,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Most important","Least Important"
10834149798,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important","Least Important",""
10834053271,"Most important","Most important","Most important","Moderately Important","Most important","Moderately Important","Least Important",""
10833972658,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","","Moderately Important",""
10833790283,"Moderately Important","Most important","Least Important","Most important","Most important","Most important","Least Important","Least Important"
10833785776,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
10833532176,"Moderately Important","Most important","Least Important","Most important","Moderately Important","Most important","Moderately Important",""
10833417544,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10832963325,"Most important","Moderately Important","Most important","Moderately Important","Most important","Most important","Most important",""
10832733276,"Most important","Moderately Important","","Most important","Most important","Most important","Least Important",""
10832483530,"Most important","Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10832343863,"","","Moderately Important","Most important","Most important","Moderately Important","",""
10832233395,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Least Important",""
10832233224,"Most important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10832224616,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10832200410,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Most important","Most important",""
10832191551,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Most important","Most important"
10832173617,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Most important",""
10832168862,"Moderately Important","Least Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10832133946,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Moderately Important","Most important",""
10832128566,"Most important","Most important","Most important","Most important","Most important","Most important","Most important",""
10832012122,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important","Least Important",""
10831931418,"Moderately Important","","Moderately Important","Least Important","Most important","Moderately Important","Most important",""
10831929904,"Most important","Moderately Important","Least Important","Most important","Moderately Important","Most important","Most important",""
10831865696,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10831792008,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Least Important",""
10831686982,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Most important"
10831669468,"Moderately Important","Most important","Moderately Important","Least Important","Most important","Most important","Moderately Important",""
10831623393,"Moderately Important","Most important","Least Important","Most important","Most important","Least Important","Moderately Important",""
10831397885,"Most important","Most important","Least Important","Moderately Important","Most important","Most important","Most important",""
10831181023,"Most important","Least Important","Least Important","Moderately Important","Most important","Least Important","Least Important","Most important"
10831158462,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10830896942,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10830882008,"Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
10830786742,"Most important","Most important","Most important","Moderately Important","Most important","Most important","Most important","Least Important"
10823088016,"Moderately Important","Least Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10822875373,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Most important",""
10822727213,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10822544735,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10813811475,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Least Important","Least Important"
10808168894,"Moderately Important","Moderately Important","Least Important","Least Important","Most important","Moderately Important","Least Important",""
10802360410,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10762649964,"Moderately Important","Moderately Important","Most important","Most important","Most important","Most important","Most important",""
10758753382,"Most important","","Moderately Important","Most important","Most important","Most important","Most important",""
10756966241,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10749570344,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important","Moderately Important",""
10749222846,"Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important","Moderately Important",""
10726117373,"Moderately Important","Most important","Moderately Important","Least Important","Most important","Most important","Least Important",""
10716518478,"Most important","Moderately Important","Least Important","Most important","Moderately Important","Most important","Moderately Important",""
10709051382,"Most important","Most important","Least Important","Most important","Most important","Most important","Moderately Important",""
10706606981,"Most important","Moderately Important","Least Important","Most important","Most important","Moderately Important","Moderately Important",""
10691181667,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Least Important","Least Important",""
10688508584,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10686863888,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Least Important"
10685524216,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
10685325930,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important",""
10685117930,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Most important","Moderately Important",""
10682649508,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Most important",""
10681003613,"Moderately Important","Most important","Least Important","","","","",""
10677560387,"Most important","Most important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10676786628,"Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10675806972,"Most important","Most important","Most important","Moderately Important","Most important","Least Important","Moderately Important","Least Important"
10671862630,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10669140575,"Most important","Least Important","Most important","Most important","Most important","Most important","Most important","Least Important"
10668597062,"Moderately Important","","","Most important","Most important","","Most important",""
10668361624,"Most important","Least Important","Least Important","Moderately Important","Most important","Least Important","Moderately Important",""
10668312322,"Moderately Important","Most important","Least Important","Most important","Most important","Most important","Most important",""
10667907917,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Most important","Most important",""
